 ,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
1,407,75.8406,23.3908,22.1544,18.5890,0.8892,1.0558,0.9471,0.9292
2,425,75.8406,24.5537,22.0385,177.6582,0.9285,1.1141,0.8976,0.9444
3,907,124.3675,42.7025,27.0436,124.2552,0.7369,1.5790,0.6333,0.9222
4,494,88.4264,28.0374,22.4336,77.7866,0.7939,1.2498,0.8001,0.9199
5,547,88.3259,28.4742,24.4594,17.9032,0.8811,1.1641,0.8590,0.9350
6,385,73.6985,24.7432,19.8114,177.4683,0.8907,1.2489,0.8007,0.9530
7,408,75.5980,23.5987,22.0132,19.6950,0.8971,1.0720,0.9328,0.9369
8,583,100.3675,31.4843,23.5768,150.2705,0.7273,1.3354,0.7488,0.8969
9,623,99.1543,31.9348,24.8390,139.2549,0.7963,1.2857,0.7778,0.9115
10,421,78.6690,25.1083,21.3488,45.0201,0.8548,1.1761,0.8503,0.9202
11,463,83.9411,25.8058,22.8441,161.6617,0.8257,1.1297,0.8852,0.9232
12,515,96.8112,32.2957,20.3036,177.1143,0.6905,1.5906,0.6287,0.8941
13,517,89.1543,27.6592,23.7992,175.5821,0.8174,1.1622,0.8604,0.9054
14,396,77.2548,24.5673,20.5233,6.7823,0.8338,1.1970,0.8354,0.9263
15,460,84.9117,28.0305,20.8948,167.2824,0.8017,1.3415,0.7454,0.9118
16,647,97.1543,32.2786,25.5211,176.0396,0.8614,1.2648,0.7907,0.9390
17,533,92.4264,30.6135,22.1679,129.4112,0.7841,1.3810,0.7241,0.9182
18,385,74.0833,25.0354,19.5801,29.5651,0.8815,1.2786,0.7821,0.9333
19,377,74.1838,23.2833,20.6161,123.7022,0.8609,1.1294,0.8854,0.9355
20,463,80.4264,24.8343,23.7378,33.3717,0.8995,1.0462,0.9558,0.9411
21,437,80.9117,25.2226,22.0598,29.4609,0.8388,1.1434,0.8746,0.9190
22,449,82.1838,25.9028,22.0704,60.8510,0.8354,1.1736,0.8520,0.9413
23,405,77.6985,24.1898,21.3174,178.2351,0.8430,1.1347,0.8813,0.9463
24,412,74.1838,23.5162,22.3069,148.4093,0.9408,1.0542,0.9486,0.9526
25,358,70.5269,22.3321,20.4109,86.7396,0.9044,1.0941,0.9140,0.9446
26,689,112.7107,32.8461,26.7082,177.3241,0.6816,1.2298,0.8131,0.8694
27,955,119.2965,41.6047,29.2261,144.5625,0.8433,1.4235,0.7025,0.9404
28,328,69.8406,23.3285,17.9018,24.8792,0.8450,1.3031,0.7674,0.9226
29,443,94.9117,28.1758,20.0188,19.5056,0.6180,1.4075,0.7105,0.8288
30,431,77.5980,24.9651,21.9814,25.1818,0.8995,1.1357,0.8805,0.9390
31,440,77.8406,23.8883,23.4519,155.5015,0.9125,1.0186,0.9817,0.9382
32,433,78.0833,24.9422,22.1036,9.0614,0.8924,1.1284,0.8862,0.9413
33,665,105.4975,32.4714,26.0754,159.8518,0.7508,1.2453,0.8030,0.9110
34,473,86.4264,27.1904,22.1491,102.8295,0.7958,1.2276,0.8146,0.9158
35,354,73.6985,25.4331,17.7220,2.3424,0.8190,1.4351,0.6968,0.9478
36,1093,138.3675,45.9249,30.3028,22.6223,0.7174,1.5155,0.6598,0.9078
37,196,75.2548,17.0948,14.5983,32.3652,0.4349,1.1710,0.8540,0.6633
38,122,49.1127,17.5906,8.8306,154.0438,0.6356,1.9920,0.5020,0.7771
39,547,96.8112,29.4298,23.6652,18.6500,0.7334,1.2436,0.8041,0.8931
40,366,74.8701,24.7065,18.8616,176.1051,0.8205,1.3099,0.7634,0.9242
41,480,82.8112,26.1023,23.4139,78.7005,0.8796,1.1148,0.8970,0.9284
42,1756,174.1665,55.5840,40.2240,86.8167,0.7275,1.3819,0.7237,0.9001
43,381,74.7696,22.5150,21.5458,148.5539,0.8564,1.0450,0.9570,0.9225
44,532,86.1838,28.1089,24.0979,166.3720,0.9001,1.1664,0.8573,0.9475
45,314,65.6985,20.3514,19.6447,65.4641,0.9142,1.0360,0.9653,0.9486
46,373,77.0122,23.1671,20.4997,105.8329,0.7903,1.1301,0.8849,0.8902
47,490,89.9411,30.6993,20.3225,7.0767,0.7612,1.5106,0.6620,0.9193
48,100,60.1838,18.0191,7.0661,4.9888,0.3469,2.5501,0.3921,0.5714
49,438,81.8406,24.3253,22.9259,109.8612,0.8218,1.0610,0.9425,0.9192
50,230,69.5980,20.2151,14.4865,9.8008,0.5967,1.3954,0.7166,0.7863
51,532,89.1543,26.6378,25.4286,34.9402,0.8411,1.0476,0.9546,0.9236
52,950,129.7401,45.0625,26.8422,90.6166,0.7092,1.6788,0.5957,0.9165
53,487,83.8406,26.7954,23.1408,2.2914,0.8706,1.1579,0.8636,0.9321
54,436,76.1838,24.2731,22.8703,176.9156,0.9440,1.0613,0.9422,0.9561
55,420,77.5980,28.1552,18.9933,179.1530,0.8765,1.4824,0.6746,0.9428
56,280,61.4558,19.2367,18.5327,11.2575,0.9316,1.0380,0.9634,0.9573
57,723,111.8406,34.7878,26.4619,41.9627,0.7264,1.3146,0.7607,0.9054
58,421,77.1127,24.7423,21.6646,95.4048,0.8897,1.1421,0.8756,0.9536
59,521,90.0833,27.6139,24.0226,127.4746,0.8068,1.1495,0.8699,0.9205
60,802,113.8823,40.4564,25.2405,147.9965,0.7771,1.6028,0.6239,0.9166
61,327,70.0833,22.8123,18.2511,55.5890,0.8366,1.2499,0.8001,0.9058
62,749,105.6396,34.5157,27.6297,153.1176,0.8434,1.2492,0.8005,0.9392
63,385,79.5980,24.3037,20.1697,138.7740,0.7636,1.2050,0.8299,0.9069
64,84,49.1127,19.6111,5.4537,19.7390,0.4376,3.5960,0.2781,0.7149
65,417,77.5980,24.6418,21.5464,108.8064,0.8703,1.1437,0.8744,0.9392
66,1164,166.5097,39.2693,37.7407,162.8145,0.5276,1.0405,0.9611,0.7799
67,388,79.2548,24.2413,20.3792,1.8289,0.7762,1.1895,0.8407,0.8848
68,463,81.0122,26.2545,22.4537,169.0560,0.8865,1.1693,0.8552,0.9382
69,234,100.4680,20.4415,14.5751,58.2704,0.2913,1.4025,0.7130,0.5342
70,506,86.1838,26.9989,23.8624,81.5991,0.8561,1.1314,0.8838,0.9414
71,153,66.1838,23.1598,8.4114,179.1141,0.4389,2.7534,0.3632,0.6955
72,317,66.1838,21.0557,19.1690,156.6585,0.9094,1.0984,0.9104,0.9393
73,125,66.4264,19.8804,8.0056,179.7642,0.3560,2.4833,0.4027,0.5605
74,480,84.6690,27.4792,22.2406,1.4653,0.8414,1.2355,0.8094,0.9348
75,413,76.5269,23.6392,22.2447,1.9225,0.8862,1.0627,0.9410,0.9429
76,1450,156.8528,50.0805,36.8646,103.3930,0.7406,1.3585,0.7361,0.9250
77,236,64.3848,24.2025,12.4154,175.1605,0.7154,1.9494,0.5130,0.8973
78,406,83.6985,29.5555,17.4904,96.9918,0.7283,1.6898,0.5918,0.9248
79,489,86.0833,29.4070,21.1723,6.7011,0.8292,1.3889,0.7200,0.9288
80,483,83.4975,30.1156,20.4205,172.8575,0.8706,1.4748,0.6781,0.9452
81,539,90.6690,28.0214,24.4911,124.4904,0.8239,1.1441,0.8740,0.9167
82,398,76.6690,25.6764,19.7360,54.4576,0.8508,1.3010,0.7686,0.9277
83,148,67.1127,19.8071,9.5137,2.3830,0.4129,2.0819,0.4803,0.6743
84,277,67.5980,20.2304,17.4336,27.8715,0.7618,1.1604,0.8618,0.8629
85,340,72.7696,23.9738,18.0573,113.4284,0.8068,1.3276,0.7532,0.9164
86,81,43.4558,16.7944,6.1409,150.4969,0.5390,2.7349,0.3656,0.7465
87,417,75.5980,24.4406,21.7237,170.6288,0.9169,1.1251,0.8888,0.9467
88,375,74.7696,23.1211,20.6506,4.2653,0.8429,1.1196,0.8931,0.9225
89,436,80.0833,26.9025,20.6350,28.1727,0.8543,1.3037,0.7670,0.9336
90,468,84.2843,27.8215,21.4178,170.6639,0.8279,1.2990,0.7698,0.9313
91,523,86.4264,29.6699,22.4438,179.3382,0.8799,1.3220,0.7565,0.9492
92,155,78.1838,22.1708,8.9015,16.9130,0.3186,2.4907,0.4015,0.5354
93,125,67.0122,21.3332,7.4604,177.7797,0.3498,2.8595,0.3497,0.5882
94,1402,161.3381,47.6092,37.4945,34.7221,0.6768,1.2698,0.7875,0.9028
95,397,80.5269,26.0622,19.3950,5.4122,0.7693,1.3438,0.7442,0.9095
96,457,83.6985,26.2567,22.1609,170.0141,0.8198,1.1848,0.8440,0.9298
97,394,75.8406,24.7066,20.3046,114.8491,0.8608,1.2168,0.8218,0.9206
98,85,38.6274,15.1732,7.1327,25.5005,0.7159,2.1273,0.4701,0.8333
99,348,73.1127,24.2918,18.2402,167.0085,0.8181,1.3318,0.7509,0.9330
100,359,74.4264,22.4556,20.3554,115.6110,0.8144,1.1032,0.9065,0.9054
101,433,83.2548,24.1745,22.8055,134.9994,0.7850,1.0600,0.9434,0.8946
102,433,77.0122,24.7424,22.2821,6.4851,0.9174,1.1104,0.9006,0.9496
103,421,79.1127,27.1308,19.7574,178.8204,0.8453,1.3732,0.7282,0.9493
104,450,82.6690,24.4273,23.4556,77.5977,0.8274,1.0414,0.9602,0.9202
105,125,63.0122,18.6263,8.5446,162.6071,0.3956,2.1799,0.4587,0.5814
106,363,76.7696,26.0366,17.7514,6.5388,0.7740,1.4667,0.6818,0.9144
107,507,89.0122,31.6507,20.3955,0.8574,0.8041,1.5518,0.6444,0.9269
108,467,83.2548,25.9687,22.8969,2.6743,0.8467,1.1342,0.8817,0.9220
109,440,79.0122,24.1538,23.1941,151.3917,0.8857,1.0414,0.9603,0.9382
110,419,81.0122,28.3396,18.8248,17.4517,0.8023,1.5054,0.6643,0.9001
111,444,87.8406,27.3484,20.6710,115.4029,0.7231,1.3230,0.7558,0.8605
112,341,69.9411,23.5948,18.4013,115.7842,0.8760,1.2822,0.7799,0.9317
113,595,92.3259,31.4907,24.0572,177.7781,0.8772,1.3090,0.7639,0.9551
114,843,122.1249,38.4160,27.9399,69.2646,0.7103,1.3750,0.7273,0.8911
115,509,88.7696,29.5941,21.8989,3.7460,0.8117,1.3514,0.7400,0.9496
116,413,81.3553,25.1908,20.8746,95.7945,0.7841,1.2068,0.8287,0.9219
117,109,55.1127,20.0817,6.9109,4.6513,0.4510,2.9058,0.3441,0.6855
118,855,162.1665,47.7130,22.8160,83.0458,0.4086,2.0912,0.4782,0.7131
119,100,41.7990,17.1751,7.4133,96.4578,0.7192,2.3168,0.4316,0.9009
120,1380,176.0244,49.1487,35.7501,93.7496,0.5597,1.3748,0.7274,0.8239
121,137,67.8406,20.8794,8.3543,0.7545,0.3741,2.4992,0.4001,0.5781
122,125,62.4264,17.9098,8.8865,3.7660,0.4031,2.0154,0.4962,0.5855
123,344,73.9411,24.1062,18.1694,87.0774,0.7907,1.3267,0.7537,0.9149
124,461,85.5980,25.2186,23.2750,133.7841,0.7906,1.0835,0.9229,0.9379
125,496,91.5980,28.4146,22.2255,152.6854,0.7429,1.2785,0.7822,0.9245
126,434,88.7696,27.4793,20.1092,126.1237,0.6921,1.3665,0.7318,0.9127
127,274,81.5980,22.7546,15.3318,177.6110,0.5171,1.4841,0.6738,0.7395
128,522,97.6396,27.8111,23.8980,162.2325,0.6881,1.1637,0.8593,0.8564
129,436,82.0833,25.4676,21.7976,175.8166,0.8132,1.1684,0.8559,0.9198
130,124,63.0122,18.6400,8.4700,7.1396,0.3924,2.2007,0.4544,0.5808
131,391,73.9411,24.9788,19.9304,176.6449,0.8987,1.2533,0.7979,0.9502
132,614,139.9239,39.1925,19.9469,89.9035,0.3941,1.9648,0.5089,0.6567
133,378,75.2548,23.1283,20.8094,37.1861,0.8388,1.1114,0.8997,0.9175
134,121,65.0122,19.8308,7.7688,3.7479,0.3598,2.5526,0.3918,0.5888
135,979,128.4680,40.9933,30.4075,62.0994,0.7454,1.3481,0.7418,0.9197
136,399,78.2843,24.4342,20.7914,161.2600,0.8182,1.1752,0.8509,0.9322
137,674,99.5980,36.2696,23.6607,179.2890,0.8538,1.5329,0.6524,0.9581
138,426,79.6985,26.2563,20.6579,6.4597,0.8428,1.2710,0.7868,0.9616
139,508,122.1249,26.1120,24.7704,56.4888,0.4280,1.0542,0.9486,0.6912
140,987,125.5391,43.1790,29.1041,35.1062,0.7870,1.4836,0.6740,0.9207
141,147,71.2548,20.7961,9.0001,9.3378,0.3638,2.3107,0.4328,0.5731
142,469,82.6690,25.5552,23.3671,12.1822,0.8624,1.0936,0.9144,0.9306
143,539,90.6690,29.2902,23.4303,178.5965,0.8239,1.2501,0.7999,0.9285
144,720,105.3970,35.7921,25.6127,135.0585,0.8145,1.3974,0.7156,0.9219
145,925,120.5685,42.4549,27.7412,111.5866,0.7996,1.5304,0.6534,0.9190
146,197,76.4264,17.7943,14.0960,160.5177,0.4238,1.2624,0.7922,0.6556
147,458,82.0833,24.3961,23.9031,22.9044,0.8542,1.0206,0.9798,0.9225
148,465,81.2548,25.8784,22.8784,160.4593,0.8850,1.1311,0.8841,0.9422
149,391,76.1838,24.5308,20.2943,178.4772,0.8466,1.2088,0.8273,0.9254
150,444,79.4975,25.9808,21.7591,140.6455,0.8828,1.1940,0.8375,0.9357
151,352,72.1838,22.1141,20.2667,33.1410,0.8489,1.0912,0.9165,0.9167
152,327,68.0833,21.2722,19.5725,43.1490,0.8865,1.0868,0.9201,0.9330
153,127,69.0122,19.6353,8.2353,4.6012,0.3351,2.3843,0.4194,0.5303
154,624,101.0122,35.8158,22.1830,75.9534,0.7685,1.6146,0.6194,0.9334
155,403,79.6985,23.1082,22.2049,93.9483,0.7973,1.0407,0.9609,0.9056
156,407,75.6985,22.9889,22.5417,15.3720,0.8925,1.0198,0.9806,0.9543
157,1086,128.9533,42.5017,32.5337,148.7089,0.8207,1.3064,0.7655,0.9403
158,534,93.9828,30.9329,21.9802,179.3069,0.7597,1.4073,0.7106,0.9013
159,421,76.7696,23.5186,22.7919,9.1913,0.8977,1.0319,0.9691,0.9408
160,410,75.2548,23.0720,22.6260,82.3189,0.9098,1.0197,0.9807,0.9393
161,375,77.4558,25.4465,18.7635,10.3363,0.7855,1.3562,0.7374,0.9202
162,469,97.6985,36.6005,16.3153,8.5867,0.6175,2.2433,0.4458,0.8709
163,538,93.5980,30.2206,22.6667,86.4260,0.7717,1.3333,0.7500,0.9260
164,177,83.1543,18.5667,12.1380,165.8181,0.3217,1.5296,0.6538,0.5372
165,402,78.2843,24.1150,21.2251,83.8393,0.8243,1.1362,0.8802,0.9284
166,780,123.0122,43.9809,22.5809,9.5118,0.6478,1.9477,0.5134,0.8478
167,457,79.6985,25.5078,22.8115,117.2506,0.9041,1.1182,0.8943,0.9621
168,244,79.3553,22.5828,13.7569,34.9263,0.4869,1.6416,0.6092,0.7208
169,439,81.8406,24.9573,22.3963,2.7118,0.8236,1.1144,0.8974,0.9184
170,518,92.6690,27.6087,23.8887,170.2465,0.7580,1.1557,0.8653,0.9225
171,385,74.3259,25.1202,19.5140,45.7387,0.8758,1.2873,0.7768,0.9333
172,452,81.0122,25.5103,22.5597,50.2771,0.8655,1.1308,0.8843,0.9329
173,169,64.5269,23.1799,9.2829,2.4333,0.5101,2.4970,0.4005,0.7445
174,488,86.7696,27.8432,22.3157,104.6059,0.8145,1.2477,0.8015,0.9260
175,410,77.8406,23.2746,22.4291,169.4881,0.8503,1.0377,0.9637,0.9203
176,465,79.8406,24.6003,24.0671,13.4591,0.9167,1.0222,0.9783,0.9470
177,415,79.1127,27.8741,18.9565,176.4406,0.8332,1.4704,0.6801,0.9336
178,745,131.6812,31.4261,30.1839,149.1958,0.5399,1.0412,0.9605,0.8142
179,651,102.4680,35.2781,23.4956,70.0039,0.7791,1.5015,0.6660,0.9118
180,489,87.5980,27.6044,22.5549,169.8445,0.8008,1.2239,0.8171,0.9244
181,402,73.5980,23.4866,21.7929,163.9036,0.9326,1.0777,0.9279,0.9481
182,911,119.9828,43.4060,26.7226,85.4924,0.7952,1.6243,0.6156,0.9377
183,912,122.8112,39.4524,29.4328,119.7727,0.7599,1.3404,0.7460,0.9259
184,481,84.0833,26.8850,22.7796,19.5550,0.8549,1.1802,0.8473,0.9331
185,1193,134.2254,44.9936,33.7598,81.1012,0.8321,1.3328,0.7503,0.9372
186,448,79.8406,24.7778,23.0211,39.2909,0.8832,1.0763,0.9291,0.9412
187,798,110.3259,39.9276,25.4472,167.3767,0.8239,1.5690,0.6373,0.9394
188,684,103.2965,35.7549,24.3574,113.7607,0.8056,1.4679,0.6812,0.9325
189,430,75.9411,24.1766,22.6456,64.8015,0.9370,1.0676,0.9367,0.9663
190,406,81.1127,25.5850,20.2047,175.4629,0.7755,1.2663,0.7897,0.9124
191,403,75.5980,22.9766,22.3321,122.4805,0.8861,1.0289,0.9720,0.9372
192,583,114.5685,28.2518,26.2743,104.0116,0.5581,1.0753,0.9300,0.7959
193,631,94.5685,30.7766,26.1047,173.2188,0.8866,1.1790,0.8482,0.9404
194,156,66.6690,22.3097,8.9031,140.3908,0.4410,2.5058,0.3991,0.6638
195,341,71.4975,24.8216,17.4918,42.3279,0.8383,1.4190,0.7047,0.9279
196,2013,210.3087,63.6663,40.2573,171.5924,0.5719,1.5815,0.6323,0.8292
197,498,88.6690,28.0729,22.5866,57.2487,0.7960,1.2429,0.8046,0.9121
198,565,93.8406,28.6748,25.0876,14.7830,0.8063,1.1430,0.8749,0.9224
199,448,82.9117,25.3335,22.5161,64.0372,0.8189,1.1251,0.8888,0.9209
200,745,106.8112,35.5008,26.7195,147.2160,0.8206,1.3287,0.7526,0.9301
201,587,97.1543,29.6467,25.2099,57.2163,0.7815,1.1760,0.8503,0.9059
202,419,82.3848,25.4669,20.9483,164.4033,0.7758,1.2157,0.8226,0.9395
203,375,75.4975,24.7988,19.2535,45.1803,0.8268,1.2880,0.7764,0.9169
204,397,74.4264,22.7817,22.1878,14.3725,0.9006,1.0268,0.9739,0.9352
205,596,95.8406,30.0940,25.2160,126.3058,0.8154,1.1934,0.8379,0.9423
206,440,80.9117,25.6182,21.8682,57.9397,0.8446,1.1715,0.8536,0.9129
207,81,43.4558,17.4269,5.9180,36.2596,0.5390,2.9447,0.3396,0.7751
208,123,59.1127,23.2161,6.7457,21.1059,0.4423,3.4416,0.2906,0.7365
209,713,148.5097,33.8586,26.8121,0.9686,0.4062,1.2628,0.7919,0.6836
210,469,90.7107,33.0679,18.0583,148.7703,0.7163,1.8312,0.5461,0.9028
211,495,103.7401,26.9807,23.3595,45.8048,0.5780,1.1550,0.8658,0.7914
212,886,119.4975,41.0485,27.4819,108.4764,0.7797,1.4937,0.6695,0.9277
213,157,81.3553,21.3489,9.3634,165.9537,0.2981,2.2800,0.4386,0.4914
214,472,83.4975,28.3041,21.2326,179.5982,0.8508,1.3331,0.7502,0.9337
215,193,86.6690,24.8785,9.8774,16.3668,0.3229,2.5187,0.3970,0.5467
216,192,76.3259,22.4720,10.8785,176.7628,0.4142,2.0657,0.4841,0.6358
217,1431,165.5807,59.2858,30.7326,144.0229,0.6559,1.9291,0.5184,0.8647
218,783,126.6102,34.5800,28.8301,151.5614,0.6138,1.1994,0.8337,0.8638
219,522,88.9117,30.2549,21.9677,173.1079,0.8298,1.3772,0.7261,0.9264
220,117,61.0122,20.2764,7.3469,171.4362,0.3950,2.7599,0.3623,0.6094
221,346,70.2843,22.4953,19.5837,89.7074,0.8802,1.1487,0.8706,0.9532
222,122,58.7696,20.0922,7.7311,175.6145,0.4439,2.5989,0.3848,0.6338
223,210,82.5685,21.3303,12.5352,19.8328,0.3871,1.7016,0.5877,0.6297
224,122,67.0122,21.0597,7.3759,1.1637,0.3414,2.8552,0.3502,0.5545
225,972,124.4680,41.1245,30.0937,160.3416,0.7884,1.3665,0.7318,0.9301
